name,busNumber,startTime_iso,startTime_unix,endTime_iso,endTime_unix,drivenDistance,busRoute,energyConsumption,itcs_numberOfPassengers_mean,itcs_numberOfPassengers_min,itcs_numberOfPassengers_max,status_gridIsAvailable_mean,temperature_ambient_mean,temperature_ambient_min,temperature_ambient_max
"B208_2022-07-11_13-16-15_2022-07-11_18-30-08",208,"2022-07-11T13:16:15Z",1657545375,"2022-07-11T18:30:08Z",1657564208,73252.72,"83",4.453668e+08,11.27419,0,29,0.3433153,301.4171,298.15,303.15
"B208_2022-07-12_04-13-19_2022-07-12_18-07-24",208,"2022-07-12T04:13:19Z",1657599199,"2022-07-12T18:07:24Z",1657649244,207223.1,"83",1.252531e+09,21.88915,1,87,0.4039484,299.9188,292.15,306.15
"B208_2022-07-13_04-06-14_2022-07-13_18-08-48",208,"2022-07-13T04:06:14Z",1657685174,"2022-07-13T18:08:48Z",1657735728,207764.5,"83",1.185737e+09,23.93655,0,91,0.4337257,302.2371,293.15,308.15
"B208_2022-07-14_03-56-18_2022-07-14_07-18-54",208,"2022-07-14T03:56:18Z",1657770978,"2022-07-14T07:18:54Z",1657783134,49178.96,"83",2.516801e+08,25.54639,0,91,0.4604754,299.2047,298.15,301.15
"B208_2022-07-14_13-09-32_2022-07-14_17-55-09",208,"2022-07-14T13:09:32Z",1657804172,"2022-07-14T17:55:09Z",1657821309,63992.25,"83",4.330014e+08,19.74219,1,75,0.5006418,307.1978,303.15,309.15
"B208_2022-07-15_03-52-39_2022-07-15_07-16-50",208,"2022-07-15T03:52:39Z",1657857159,"2022-07-15T07:16:50Z",1657869410,48970.97,"83",2.192292e+08,20.65432,0,52,0.4294809,296.9166,295.542,300.15
"B208_2022-07-15_13-58-30_2022-07-15_18-12-14",208,"2022-07-15T13:58:30Z",1657893510,"2022-07-15T18:12:14Z",1657908734,63995.46,"83",3.951101e+08,15.91406,1,46,0.3641379,303.6999,301.15,306.15
"B208_2022-07-16_05-30-37_2022-07-16_18-19-51",208,"2022-07-16T05:30:37Z",1657949437,"2022-07-16T18:19:51Z",1657995591,191671.9,"72",1.060395e+09,25.03623,4,59,0.7480879,301.3727,295.15,305.15
"B208_2022-07-17_03-21-54_2022-07-17_22-49-32",208,"2022-07-17T03:21:54Z",1658028114,"2022-07-17T22:49:32Z",1658098172,285776.9,"72",1.536359e+09,18.7783,0,106,0.6291502,300.556,292.15,307.15
"B208_2022-07-19_03-20-06_2022-07-19_23-06-09",208,"2022-07-19T03:20:06Z",1658200806,"2022-07-19T23:06:09Z",1658271969,294440,"72",1.696576e+09,22.97853,0,86,0.7044713,303.9274,294.15,311.15
"B208_2022-07-20_04-09-38_2022-07-20_21-24-15",208,"2022-07-20T04:09:38Z",1658290178,"2022-07-20T21:24:15Z",1658352255,259372.4,"72",1.542885e+09,23.50459,0,67,0.758413,302.0966,293.15,309.15
"B208_2022-07-21_03-38-27_2022-07-21_22-42-15",208,"2022-07-21T03:38:27Z",1658374707,"2022-07-21T22:42:15Z",1658443335,314139.9,"32",1.703134e+09,19.84978,0,88,0.7551181,300.2448,295.15,306.15
"B208_2022-07-22_14-06-41_2022-07-22_22-54-03",208,"2022-07-22T14:06:41Z",1658498801,"2022-07-22T22:54:03Z",1658530443,153672.9,"46",7.821567e+08,15.61631,0,40,0.7778339,304.7419,299.15,309.15
"B208_2022-07-23_05-48-22_2022-07-23_22-21-03",208,"2022-07-23T05:48:22Z",1658555302,"2022-07-23T22:21:03Z",1658614863,257780.2,"72",1.353102e+09,20.11392,0,60,0.6387462,298.9214,293.15,303.15
"B208_2022-07-24_02-43-32_2022-07-24_22-54-18",208,"2022-07-24T02:43:32Z",1658630612,"2022-07-24T22:54:18Z",1658703258,349217.3,"32",1.807687e+09,15.41366,0,49,0.7574986,301.7555,294.529,308.15
"B208_2022-07-25_04-09-04_2022-07-25_21-23-43",208,"2022-07-25T04:09:04Z",1658722144,"2022-07-25T21:23:43Z",1658784223,257569.3,"72",1.539913e+09,19.27209,0,54,0.7910438,304.4112,296.15,311.15
"B208_2022-07-26_04-47-30_2022-07-26_22-48-13",208,"2022-07-26T04:47:30Z",1658810850,"2022-07-26T22:48:13Z",1658875693,270426.2,"72",1.377354e+09,22.00904,0,78,0.7566776,298.9044,294.15,303.15
"B208_2022-07-27_03-56-07_2022-07-27_22-48-54",208,"2022-07-27T03:56:07Z",1658894167,"2022-07-27T22:48:54Z",1658962134,285504.4,"72",1.520695e+09,23.51938,0,118,0.752218,299.3235,294.265,303.15
"B208_2022-07-29_02-50-57_2022-07-29_18-56-18",208,"2022-07-29T02:50:57Z",1659063057,"2022-07-29T18:56:18Z",1659120978,238870.2,"72",1.275645e+09,18.78532,0,69,0.7383378,296.16,293.15,300.15
"B208_2022-08-02_03-33-09_2022-08-02_23-01-46",208,"2022-08-02T03:33:09Z",1659411189,"2022-08-02T23:01:46Z",1659481306,294536.9,"72",1.612494e+09,20.24847,0,70,0.7725976,300.74,293.15,307.15
"B208_2022-08-03_04-01-44_2022-08-03_18-51-01",208,"2022-08-03T04:01:44Z",1659499304,"2022-08-03T18:51:01Z",1659552661,238270.9,"32",1.40332e+09,19.89279,0,65,0.8203456,303.5591,294.15,310.15
"B208_2022-08-04_03-10-21_2022-08-04_17-32-31",208,"2022-08-04T03:10:21Z",1659582621,"2022-08-04T17:32:31Z",1659634351,210515.9,"72",1.295671e+09,19.63025,1,45,0.6614796,304.8733,296.15,311.15
"B208_2022-08-05_03-09-42_2022-08-05_17-29-54",208,"2022-08-05T03:09:42Z",1659668982,"2022-08-05T17:29:54Z",1659720594,210460.1,"72",1.241643e+09,18.20815,0,48,0.7196637,303.7626,295.15,309.15
"B208_2022-08-06_03-08-24_2022-08-06_18-54-36",208,"2022-08-06T03:08:24Z",1659755304,"2022-08-06T18:54:36Z",1659812076,238791,"72",1.290107e+09,19.19721,0,52,0.7683582,294.9394,292.15,299.15
"B208_2022-08-07_08-15-18_2022-08-07_12-09-04",208,"2022-08-07T08:15:18Z",1659860118,"2022-08-07T12:09:04Z",1659874144,55536.24,"72",2.465447e+08,18.44118,1,44,0.7978185,295.1826,293.15,298.8203
"B208_2022-08-07_12-11-25_2022-08-07_23-03-34",208,"2022-08-07T12:11:25Z",1659874285,"2022-08-07T23:03:34Z",1659913414,164475.6,"72",7.352664e+08,16.86243,1,103,0.8111168,296.9157,294.15,299.15
"B208_2022-08-09_02-58-08_2022-08-09_07-02-33",208,"2022-08-09T02:58:08Z",1660013888,"2022-08-09T07:02:33Z",1660028553,59677.61,"72",2.824213e+08,20.2439,0,74,0.7839902,293.721,292.15,296.15
"B208_2022-08-11_03-30-14_2022-08-11_07-30-39",208,"2022-08-11T03:30:14Z",1660188614,"2022-08-11T07:30:39Z",1660203039,67290.76,"33",2.77535e+08,18.83721,0,57,0.9066269,293.5493,292.15,300.15
"B208_2022-08-12_02-49-32_2022-08-12_17-07-14",208,"2022-08-12T02:49:32Z",1660272572,"2022-08-12T17:07:14Z",1660324034,207718.4,"72",1.093046e+09,20.5794,0,66,0.6836889,299.0092,292.15,304.15
"B208_2022-08-14_03-10-03_2022-08-14_22-59-22",208,"2022-08-14T03:10:03Z",1660446603,"2022-08-14T22:59:22Z",1660517962,294739.3,"72",1.445569e+09,14.28988,0,47,0.8312079,298.5289,291.15,303.15
"B208_2022-08-15_03-31-51_2022-08-15_12-34-10",208,"2022-08-15T03:31:51Z",1660534311,"2022-08-15T12:34:10Z",1660566850,133572.1,"72",7.324554e+08,19.82653,0,51,0.7604413,297.867,293.15,303.15
"B208_2022-08-15_16-27-05_2022-08-15_20-54-50",208,"2022-08-15T16:27:05Z",1660580825,"2022-08-15T20:54:50Z",1660596890,68933.04,"72",2.965745e+08,18.47917,4,44,0.7039711,295.4411,294.15,299.15
"B208_2022-08-16_03-09-11_2022-08-16_11-44-06",208,"2022-08-16T03:09:11Z",1660619351,"2022-08-16T11:44:06Z",1660650246,128956,"72",5.951768e+08,22.87938,0,60,0.662513,295.9883,291.15,303.15
"B208_2022-08-16_11-46-20_2022-08-16_17-29-22",208,"2022-08-16T11:46:20Z",1660650380,"2022-08-16T17:29:22Z",1660670962,81779.97,"72",5.262612e+08,27.24064,4,100,0.6014673,304.1449,302.15,306.15
"B208_2022-08-17_03-03-04_2022-08-17_23-02-05",208,"2022-08-17T03:03:04Z",1660705384,"2022-08-17T23:02:05Z",1660777325,295467.4,"72",1.664748e+09,20.95994,0,66,0.6958063,299.6178,291.15,306.15
"B208_2022-08-18_02-46-22_2022-08-18_23-06-16",208,"2022-08-18T02:46:22Z",1660790782,"2022-08-18T23:06:16Z",1660863976,336949.6,"32",1.732144e+09,24.83754,0,119,0.6951663,294.3671,291.15,298.15
"B208_2022-08-19_03-56-16_2022-08-19_16-32-45",208,"2022-08-19T03:56:16Z",1660881376,"2022-08-19T16:32:45Z",1660926765,181720.4,"72",9.432773e+08,22.95617,1,74,0.6081736,293.5274,292.15,298.15
"B208_2022-08-20_05-40-25_2022-08-20_18-42-51",208,"2022-08-20T05:40:25Z",1660974025,"2022-08-20T18:42:51Z",1661020971,192876.7,"83",1.040947e+09,12.64377,0,58,0.4729589,295.8467,293.15,300.15
"B208_2022-08-22_04-23-25_2022-08-22_17-19-08",208,"2022-08-22T04:23:25Z",1661142205,"2022-08-22T17:19:08Z",1661188748,192860.8,"83",1.08499e+09,16.71802,0,70,0.4816518,298.836,292.15,303.15
"B208_2022-08-23_03-53-25_2022-08-23_08-01-13",208,"2022-08-23T03:53:25Z",1661226805,"2022-08-23T08:01:13Z",1661241673,64020.75,"83",3.126524e+08,23.77344,2,84,0.4360078,293.55,292.15,297.15
"B208_2022-08-23_13-50-20_2022-08-23_18-10-49",208,"2022-08-23T13:50:20Z",1661262620,"2022-08-23T18:10:49Z",1661278249,64068.33,"83",3.581654e+08,26.84375,0,77,0.3840051,301.9704,300.15,303.15
"B208_2022-09-05_04-15-25_2022-09-05_18-21-58",208,"2022-09-05T04:15:25Z",1662351325,"2022-09-05T18:21:58Z",1662402118,212864,"83",1.164565e+09,21.75114,0,104,0.4429066,298.3016,291.15,304.15
"B208_2022-09-06_04-16-54_2022-09-06_18-05-11",208,"2022-09-06T04:16:54Z",1662437814,"2022-09-06T18:05:11Z",1662487511,207582.6,"83",1.016634e+09,21.67453,0,79,0.4858344,296.3018,293.15,300.15
"B208_2022-09-07_04-03-19_2022-09-07_18-19-46",208,"2022-09-07T04:03:19Z",1662523399,"2022-09-07T18:19:46Z",1662574786,213712.8,"83",1.085295e+09,21.96019,0,83,0.4631821,298.354,292.15,303.15
"B208_2022-09-09_04-25-09_2022-09-09_07-35-42",208,"2022-09-09T04:25:09Z",1662697509,"2022-09-09T07:35:42Z",1662708942,49353.27,"83",2.49448e+08,26.70103,0,69,0.4393913,291.9066,291.15,297.15
"B208_2022-09-09_13-14-45_2022-09-09_18-30-09",208,"2022-09-09T13:14:45Z",1662729285,"2022-09-09T18:30:09Z",1662748209,78974.24,"83",3.699729e+08,20.58491,0,56,0.4251519,296.7355,292.4517,299.15
"B208_2022-09-12_04-18-01_2022-09-12_07-32-37",208,"2022-09-12T04:18:01Z",1662956281,"2022-09-12T07:32:37Z",1662967957,49337.91,"83",2.915046e+08,19.49484,0,54,0.4592789,288.9096,288.15,296.15
"B208_2022-09-13_14-00-30_2022-09-13_18-12-12",208,"2022-09-13T14:00:30Z",1663077630,"2022-09-13T18:12:12Z",1663092732,64151.85,"83",3.530834e+08,24.10156,2,80,0.3777395,300.748,298.15,302.15
"B208_2022-09-14_04-14-30_2022-09-14_08-01-56",208,"2022-09-14T04:14:30Z",1663128870,"2022-09-14T08:01:56Z",1663142516,56344.87,"83",2.78881e+08,28.12281,3,92,0.5108082,297.4127,296.15,298.15
"B208_2022-09-14_08-02-59_2022-09-14_18-08-51",208,"2022-09-14T08:02:59Z",1663142579,"2022-09-14T18:08:51Z",1663178931,151345.1,"83",7.80512e+08,22.29032,1,93,0.4526449,298.3415,296.5596,299.15
"B208_2022-09-15_04-13-17_2022-09-15_18-20-28",208,"2022-09-15T04:13:17Z",1663215197,"2022-09-15T18:20:28Z",1663266028,213159.6,"83",1.045486e+09,22.28539,0,96,0.4751338,293.096,291.15,296.15
"B208_2022-09-16_04-02-21_2022-09-16_07-19-40",208,"2022-09-16T04:02:21Z",1663300941,"2022-09-16T07:19:40Z",1663312780,49789.05,"83",2.541731e+08,23.60825,0,67,0.4526182,291.3505,289.15,296.15
"B208_2022-09-16_13-43-37_2022-09-16_17-32-58",208,"2022-09-16T13:43:37Z",1663335817,"2022-09-16T17:32:58Z",1663349578,42354.43,"83",2.338219e+08,27.77778,2,57,0.3510391,292.5701,291.15,296.15
"B208_2022-09-16_22-52-46_2022-09-17_02-46-42",208,"2022-09-16T22:52:46Z",1663368766,"2022-09-17T02:46:42Z",1663382802,77617.62,"N1",3.584031e+08,12.93333,0,80,0.4418323,287.2149,286.15,295.15
"B208_2022-09-17_05-53-30_2022-09-17_21-50-48",208,"2022-09-17T05:53:30Z",1663394010,"2022-09-17T21:50:48Z",1663451448,240278.5,"31",1.345052e+09,27.43631,0,69,0.9038633,287.5803,283.9628,293.15
"B208_2022-09-19_04-09-56_2022-09-19_18-23-16",208,"2022-09-19T04:09:56Z",1663560596,"2022-09-19T18:23:16Z",1663611796,213643.5,"83",9.663466e+08,22.88652,0,93,0.4678424,290.1338,287.15,294.15
"B208_2022-09-20_04-01-35_2022-09-20_07-47-07",208,"2022-09-20T04:01:35Z",1663646495,"2022-09-20T07:47:07Z",1663660027,58784.46,"83",2.974197e+08,30.58772,3,89,0.491687,284.951,283.15,295.15
"B208_2022-09-20_13-35-52_2022-09-20_17-57-28",208,"2022-09-20T13:35:52Z",1663680952,"2022-09-20T17:57:28Z",1663696648,64206.77,"83",3.103029e+08,21.29688,1,80,0.4056189,292.0663,289.15,295.15
"B208_2022-09-21_04-05-16_2022-09-21_18-20-09",208,"2022-09-21T04:05:16Z",1663733116,"2022-09-21T18:20:09Z",1663784409,209630.8,"83",9.728258e+08,22.95908,0,88,0.4446719,289.8011,283.15,295.15
"B208_2022-09-22_03-56-12_2022-09-22_07-45-03",208,"2022-09-22T03:56:12Z",1663818972,"2022-09-22T07:45:03Z",1663832703,58821.12,"83",3.349757e+08,29.14035,1,94,0.5166764,284.0902,282.15,294.15
"B208_2022-09-22_13-47-24_2022-09-22_18-05-33",208,"2022-09-22T13:47:24Z",1663854444,"2022-09-22T18:05:33Z",1663869933,65622.91,"83",2.970793e+08,25.76147,1,71,0.3585539,293.1496,291.15,296.15
"B208_2022-09-23_03-54-59_2022-09-23_08-04-19",208,"2022-09-23T03:54:59Z",1663905299,"2022-09-23T08:04:19Z",1663920259,64137.41,"83",3.436206e+08,24.58594,0,89,0.4315888,285.0381,283.15,295.15
"B208_2022-09-23_13-21-37_2022-09-23_23-23-07",208,"2022-09-23T13:21:37Z",1663939297,"2022-09-23T23:23:07Z",1663975387,170814.3,"46",8.006024e+08,23.07377,0,63,0.7914715,293.3653,289.15,297.15
"B208_2022-09-24_05-49-06_2022-09-24_18-42-13",208,"2022-09-24T05:49:06Z",1663998546,"2022-09-24T18:42:13Z",1664044933,192991.7,"83",1.033605e+09,17.67697,1,61,0.4718893,290.1879,288.15,296.15
"B208_2022-09-26_04-18-40_2022-09-26_18-19-44",208,"2022-09-26T04:18:40Z",1664165920,"2022-09-26T18:19:44Z",1664216384,209773.2,"83",1.086374e+09,23.58458,2,78,0.4615278,289.0953,286.15,296.15
"B208_2022-09-27_13-46-03_2022-09-27_17-56-25",208,"2022-09-27T13:46:03Z",1664286363,"2022-09-27T17:56:25Z",1664301385,64075.08,"83",3.561711e+08,27.02419,0,86,0.3983226,285.6254,282.15,295.15
"B208_2022-09-28_03-48-36_2022-09-28_18-42-53",208,"2022-09-28T03:48:36Z",1664336916,"2022-09-28T18:42:53Z",1664390573,228547.8,"83",1.366208e+09,23.87207,0,103,0.4588132,285.3221,282.15,294.15
"B208_2022-09-29_04-16-55_2022-09-29_07-34-50",208,"2022-09-29T04:16:55Z",1664425015,"2022-09-29T07:34:50Z",1664436890,49546.93,"83",3.208918e+08,31.7732,2,108,0.4531368,284.3683,283.15,294.15
"B208_2022-09-29_13-31-01_2022-09-29_18-32-55",208,"2022-09-29T13:31:01Z",1664458261,"2022-09-29T18:32:55Z",1664476375,79133.67,"83",4.484202e+08,25.32076,2,71,0.4131383,287.1772,286.15,293.15
"B208_2022-09-30_02-51-47_2022-09-30_16-01-21",208,"2022-09-30T02:51:47Z",1664506307,"2022-09-30T16:01:21Z",1664553681,191721,"72",1.050552e+09,24.95495,0,90,0.9173615,287.778,285.15,292.15
"B208_2022-10-01_05-50-08_2022-10-01_18-21-57",208,"2022-10-01T05:50:08Z",1664603408,"2022-10-01T18:21:57Z",1664648517,185959.2,"83",1.085302e+09,18.34722,0,87,0.4716471,286.7613,285.4307,294.744
"B208_2022-10-03_03-45-35_2022-10-03_18-40-56",208,"2022-10-03T03:45:35Z",1664768735,"2022-10-03T18:40:56Z",1664822456,228257.2,"83",1.189239e+09,22.00853,0,82,0.4338446,290.4882,287.15,295.15
"B208_2022-10-04_03-50-18_2022-10-04_22-30-32",208,"2022-10-04T03:50:18Z",1664855418,"2022-10-04T22:30:32Z",1664922632,303475.2,"33",1.56727e+09,23.38005,0,86,0.8834189,288.6588,283.15,294.15
"B208_2022-10-05_04-26-33_2022-10-05_22-55-19",208,"2022-10-05T04:26:33Z",1664943993,"2022-10-05T22:55:19Z",1665010519,299611.5,"33",1.510211e+09,22.27564,0,77,0.9160491,291.9305,283.15,298.15
"B208_2022-10-06_03-23-10_2022-10-06_23-03-26",208,"2022-10-06T03:23:10Z",1665026590,"2022-10-06T23:03:26Z",1665097406,290715.8,"72",1.381252e+09,26.87685,0,84,0.9069291,292.353,287.15,297.15
"B208_2022-10-07_04-17-43_2022-10-07_22-50-27",208,"2022-10-07T04:17:43Z",1665116263,"2022-10-07T22:50:27Z",1665183027,292667.1,"31",1.442667e+09,27.13989,0,70,0.9524145,292.0366,288.15,297.15
"B208_2022-10-09_03-26-03_2022-10-09_22-56-13",208,"2022-10-09T03:26:03Z",1665285963,"2022-10-09T22:56:13Z",1665356173,322604.6,"33",1.676138e+09,16.03195,0,101,0.9186167,287.7897,285.15,295.15
"B208_2022-10-10_13-38-01_2022-10-10_22-31-59",208,"2022-10-10T13:38:01Z",1665409081,"2022-10-10T22:31:59Z",1665441119,132029.4,"72",6.050428e+08,20.90033,0,63,0.9217829,292.2321,289.15,296.15
"B208_2022-10-11_04-17-26_2022-10-11_15-34-50",208,"2022-10-11T04:17:26Z",1665461846,"2022-10-11T15:34:50Z",1665502490,166306.7,"83",8.450819e+08,25.26444,0,122,0.4683971,292.5012,288.15,296.15
"B208_2022-10-12_03-48-01_2022-10-12_18-40-34",208,"2022-10-12T03:48:01Z",1665546481,"2022-10-12T18:40:34Z",1665600034,228300.5,"83",1.129041e+09,25.25373,0,88,0.4672667,291.0098,289.15,296.15
"B208_2022-10-13_03-39-42_2022-10-13_21-05-59",208,"2022-10-13T03:39:42Z",1665632382,"2022-10-13T21:05:59Z",1665695159,285742.9,"33",1.37416e+09,19.9779,0,75,0.9239702,290.6054,287.3672,295.15
"B208_2022-10-14_03-01-03_2022-10-14_18-21-31",208,"2022-10-14T03:01:03Z",1665716463,"2022-10-14T18:21:31Z",1665771691,247692.1,"33",1.278129e+09,17.5029,0,67,0.9031487,290.1451,287.15,294.15
"B208_2022-10-14_22-41-42_2022-10-15_02-29-22",208,"2022-10-14T22:41:42Z",1665787302,"2022-10-15T02:29:22Z",1665800962,70972.81,"N2",3.804095e+08,17.6129,0,50,0.4377425,289.3521,287.15,296.15
"B208_2022-10-15_22-48-49_2022-10-16_02-46-32",208,"2022-10-15T22:48:49Z",1665874129,"2022-10-16T02:46:32Z",1665888392,76038.86,"N4",3.656908e+08,9.789474,0,30,0.448051,290.0718,288.15,295.15
"B208_2022-10-17_04-01-16_2022-10-17_23-25-00",208,"2022-10-17T04:01:16Z",1665979276,"2022-10-17T23:25:00Z",1666049100,325221.8,"46",1.49648e+09,17.04618,0,68,0.7968349,292.2869,286.15,298.15
"B208_2022-10-18_13-42-01_2022-10-18_23-03-19",208,"2022-10-18T13:42:01Z",1666100521,"2022-10-18T23:03:19Z",1666134199,150373.5,"33",6.919158e+08,16.5,0,63,0.8851213,292.8408,288.15,297.15
"B208_2022-10-19_02-56-40_2022-10-19_23-17-07",208,"2022-10-19T02:56:40Z",1666148200,"2022-10-19T23:17:07Z",1666221427,319231.9,"31",1.525641e+09,19.89338,0,80,0.9502513,290.5919,287.15,297.6853
"B208_2022-10-20_13-38-11_2022-10-20_23-04-01",208,"2022-10-20T13:38:11Z",1666273091,"2022-10-20T23:04:01Z",1666307041,150535.9,"33",7.769741e+08,18.23846,0,70,0.9102235,291.9153,289.15,296.15
"B208_2022-10-21_03-39-38_2022-10-21_07-05-45",208,"2022-10-21T03:39:38Z",1666323578,"2022-10-21T07:05:45Z",1666335945,60561.37,"32",3.238868e+08,18.88496,0,65,0.7508894,289.4463,288.15,294.15
"B208_2022-10-21_13-49-52_2022-10-21_17-00-33",208,"2022-10-21T13:49:52Z",1666360192,"2022-10-21T17:00:33Z",1666371633,47576.27,"32",2.590108e+08,25.47059,0,83,0.8662821,291.8935,291.15,295.15
"B208_2022-10-21_22-38-32_2022-10-22_02-42-21",208,"2022-10-21T22:38:32Z",1666391912,"2022-10-22T02:42:21Z",1666406541,78567.16,"N1",4.347766e+08,16.33333,0,45,0.4318524,289.255,288.15,296.15
"B208_2022-10-22_22-34-45_2022-10-23_02-29-59",208,"2022-10-22T22:34:45Z",1666478085,"2022-10-23T02:29:59Z",1666492199,73427.97,"N2",3.997737e+08,17.71053,0,57,0.4433581,287.3486,285.15,295.15
"B208_2022-10-25_03-17-47_2022-10-25_07-36-19",208,"2022-10-25T03:17:47Z",1666667867,"2022-10-25T07:36:19Z",1666683379,67483.03,"33",4.154461e+08,27.98256,1,95,0.7658738,287.5212,286.15,294.15
"B208_2022-10-25_13-39-11_2022-10-25_23-02-48",208,"2022-10-25T13:39:11Z",1666705151,"2022-10-25T23:02:48Z",1666738968,150515.4,"33",7.77767e+08,16.11795,0,68,0.927169,290.5732,288.15,295.15
"B208_2022-10-26_03-25-19_2022-10-26_23-02-09",208,"2022-10-26T03:25:19Z",1666754719,"2022-10-26T23:02:09Z",1666825329,289241.9,"72",1.461343e+09,27.33005,0,117,0.8969409,291.6134,287.15,296.15
"B208_2022-10-27_03-19-18_2022-10-27_21-32-48",208,"2022-10-27T03:19:18Z",1666840758,"2022-10-27T21:32:48Z",1666906368,296261.5,"33",1.515947e+09,25.10465,0,131,0.9364893,290.6632,286.15,296.15
"B208_2022-10-28_02-52-16_2022-10-28_22-05-21",208,"2022-10-28T02:52:16Z",1666925536,"2022-10-28T22:05:21Z",1666994721,313254.6,"33",1.557996e+09,23.58182,0,91,0.9156043,290.2795,286.15,295.15
"B208_2022-10-29_04-50-59_2022-10-29_22-34-34",208,"2022-10-29T04:50:59Z",1667019059,"2022-10-29T22:34:34Z",1667082874,288640.3,"33",1.360267e+09,18.96159,0,55,0.8629654,291.5025,286.15,296.78
"B208_2022-10-31_05-23-47_2022-10-31_19-03-41",208,"2022-10-31T05:23:47Z",1667193827,"2022-10-31T19:03:41Z",1667243021,208167.6,"83",1.051336e+09,26.35142,0,103,0.4483382,288.8505,283.3818,296.15
"B208_2022-11-01_05-24-02_2022-11-01_18-22-28",208,"2022-11-01T05:24:02Z",1667280242,"2022-11-01T18:22:28Z",1667326948,193492.6,"83",1.004749e+09,26.37186,0,102,0.473869,291.4368,289.15,295.15
"B208_2022-11-02_04-47-39_2022-11-02_19-43-02",208,"2022-11-02T04:47:39Z",1667364459,"2022-11-02T19:43:02Z",1667418182,228467.4,"83",1.186451e+09,29.22815,0,103,0.4611905,289.0314,286.15,295.15
"B208_2022-11-03_08-08-00_2022-11-03_23-31-32",208,"2022-11-03T08:08:00Z",1667462880,"2022-11-03T23:31:32Z",1667518292,250696.4,"33",1.461905e+09,23.64089,0,81,0.7515023,286.6286,283.15,293.15
"B208_2022-11-16_14-44-04_2022-11-16_18-00-11",208,"2022-11-16T14:44:04Z",1668609844,"2022-11-16T18:00:11Z",1668621611,46804,"32",2.935971e+08,23.65686,0,73,0.6440347,287.5211,285.15,294.15
"B208_2022-11-17_04-49-22_2022-11-17_19-47-17",208,"2022-11-17T04:49:22Z",1668660562,"2022-11-17T19:47:17Z",1668714437,224509.1,"83",1.327148e+09,28.5693,0,109,0.4056351,287.6877,283.15,294.15
"B208_2022-11-18_14-40-52_2022-11-18_23-58-49",208,"2022-11-18T14:40:52Z",1668782452,"2022-11-18T23:58:49Z",1668815929,148296.2,"33",1.020415e+09,22.87692,1,80,0.9314774,282.3092,281.15,294.15
"B208_2022-11-19_06-39-06_2022-11-19_19-27-04",208,"2022-11-19T06:39:06Z",1668839946,"2022-11-19T19:27:04Z",1668886024,190328.4,"83",1.189636e+09,15.53181,0,56,0.4928816,283.4429,280.625,294.15
"B208_2022-11-21_05-04-13_2022-11-21_19-09-06",208,"2022-11-21T05:04:13Z",1669007053,"2022-11-21T19:09:06Z",1669057746,204873.9,"83",1.327755e+09,28.18137,3,106,0.4615339,283.5433,281.15,294.15
"B208_2022-11-22_05-09-13_2022-11-22_19-21-50",208,"2022-11-22T05:09:13Z",1669093753,"2022-11-22T19:21:50Z",1669144910,209931.7,"83",1.386016e+09,27.20776,0,96,0.4208335,282.1134,281.15,294.15
"B208_2022-11-23_05-17-25_2022-11-23_19-45-04",208,"2022-11-23T05:17:25Z",1669180645,"2022-11-23T19:45:04Z",1669232704,204798,"83",1.368713e+09,30.05102,0,105,0.453227,282.314,279.15,293.15
"B208_2022-11-24_04-52-09_2022-11-24_19-34-19",208,"2022-11-24T04:52:09Z",1669265529,"2022-11-24T19:34:19Z",1669318459,209875,"72",1.406871e+09,31.91858,4,102,0.9288886,283.4239,281.15,291.15
"B208_2022-11-25_05-22-27_2022-11-25_18-40-39",208,"2022-11-25T05:22:27Z",1669353747,"2022-11-25T18:40:39Z",1669401639,190671.5,"83",1.269627e+09,23.86432,0,93,0.4690247,282.5751,280.15,293.15
"B208_2022-11-25_23-35-16_2022-11-26_03-30-39",208,"2022-11-25T23:35:16Z",1669419316,"2022-11-26T03:30:39Z",1669433439,72911.26,"N2",4.475534e+08,11.21667,1,32,0.4650241,281.3884,280.15,293.15
"B208_2022-11-26_06-44-50_2022-11-26_19-43-46",208,"2022-11-26T06:44:50Z",1669445090,"2022-11-26T19:43:46Z",1669491826,190024.8,"83",1.190494e+09,17.4337,0,57,0.5032415,282.2698,280.15,292.15
"B208_2022-11-27_03-49-32_2022-11-27_23-56-14",208,"2022-11-27T03:49:32Z",1669520972,"2022-11-27T23:56:14Z",1669593374,308733.7,"46",2.112816e+09,27.61937,0,113,0.9905943,280.0791,278.15,289.15
"B208_2022-11-28_05-40-25_2022-11-28_18-39-42",208,"2022-11-28T05:40:25Z",1669614025,"2022-11-28T18:39:42Z",1669660782,216569.4,"46",1.377874e+09,28.38402,0,97,0.9303862,283.1316,279.15,291.15
"B208_2022-11-29_05-29-11_2022-11-29_18-21-00",208,"2022-11-29T05:29:11Z",1669699751,"2022-11-29T18:21:00Z",1669746060,190222.4,"83",1.2822e+09,28.22454,0,122,0.470827,283.0096,281.15,293.15
"B208_2022-11-30_04-47-53_2022-11-30_19-50-22",208,"2022-11-30T04:47:53Z",1669783673,"2022-11-30T19:50:22Z",1669837822,223165,"83",1.560888e+09,27.89066,2,100,0.4561957,280.6948,279.15,293.15
